filename	decision	color_mad	color_p95_diff	width	height
008745.png	keep	4.3688	10.3333	512	256
008751.png	keep	1.5234	3.0000	512	256
008752.png	keep	1.8581	4.3333	512	256
008754.png	keep	2.7542	6.3333	512	256
008755.png	reject	10.3673	16.6667	512	256
008756.png	keep	3.1199	8.6667	512	256
008757.png	keep	3.9830	9.3333	512	256
008758.png	keep	1.1506	2.6667	512	256
008759.png	keep	6.8880	12.6667	512	256
008760.png	keep	2.3162	4.6667	512	256
008761.png	keep	2.5268	4.6667	512	256
008767.png	keep	2.6039	5.3333	512	256
008768.png	keep	4.7481	9.0000	512	256
008770.png	keep	2.4676	5.3333	512	256
008771.png	keep	5.0243	11.3333	512	256
008772.png	reject	7.9885	28.0000	512	256
008773.png	reject	8.6362	27.6667	512	256
008774.png	keep	1.6694	3.0000	512	256
008775.png	keep	5.0682	11.3333	512	256
008776.png	keep	1.7686	4.0000	512	256
008777.png	keep	4.6791	10.6667	512	256
008783.png	reject	8.3916	25.6667	512	256
008784.png	keep	5.1687	8.3333	512	256
008786.png	keep	2.7609	5.6667	512	256
008787.png	keep	4.0201	13.3333	512	256
008788.png	keep	3.4330	12.3333	512	256
008789.png	keep	3.1074	6.6667	512	256
008790.png	keep	1.5740	3.6667	512	256
008791.png	keep	4.5900	10.0000	512	256
008792.png	keep	1.5961	3.6667	512	256
008793.png	keep	2.3540	7.0000	512	256
008799.png	keep	7.2126	16.0000	512	256
008800.png	keep	2.6502	5.6667	512	256
008802.png	keep	3.1008	5.6667	512	256
008803.png	keep	6.8522	19.6667	512	256
008804.png	keep	2.3248	5.3333	512	256
008805.png	keep	3.2152	8.3333	512	256
008806.png	keep	1.3806	3.0000	512	256
008807.png	keep	4.0276	10.0000	512	256
008808.png	keep	1.8328	3.6667	512	256
008809.png	keep	2.6972	6.3333	512	256
008815.png	keep	5.2534	12.3333	512	256
008816.png	keep	2.7905	6.0000	512	256
008818.png	keep	2.7008	5.6667	512	256
008819.png	keep	3.6393	9.0000	512	256
008820.png	keep	2.8475	7.0000	512	256
008821.png	keep	2.2448	5.6667	512	256
008822.png	keep	2.3585	5.0000	512	256
008823.png	keep	2.7905	6.6667	512	256
008824.png	keep	6.8902	11.0000	512	256
008825.png	keep	1.8835	5.0000	512	256
008831.png	keep	2.3296	4.6667	512	256
008832.png	keep	2.3857	6.0000	512	256
008834.png	keep	2.7116	6.0000	512	256
008835.png	keep	2.1878	5.6667	512	256
008836.png	reject	6.9739	40.3333	512	256
008837.png	reject	17.0299	47.6667	512	256
008838.png	keep	5.0029	12.0000	512	256
008839.png	keep	3.4115	8.3333	512	256
008840.png	keep	2.4047	5.6667	512	256
008841.png	keep	4.5333	14.3333	512	256
008847.png	keep	3.4152	8.3333	512	256
008848.png	keep	2.8776	9.6667	512	256
008850.png	reject	14.5110	34.6667	512	256
008851.png	keep	3.0502	7.0000	512	256
008852.png	keep	2.8238	6.0000	512	256
008853.png	keep	4.6000	13.0000	512	256
008854.png	reject	17.5575	28.0000	512	256
008855.png	keep	3.3081	8.3333	512	256
008856.png	keep	1.5902	3.0000	512	256
008857.png	keep	2.0014	4.3333	512	256
008863.png	keep	9.6041	14.6667	512	256
008864.png	keep	4.2590	8.3333	512	256
008866.png	reject	9.2441	24.6667	512	256
008867.png	keep	3.4826	10.6667	512	256
008868.png	keep	3.0734	8.3333	512	256
008869.png	keep	4.4026	10.3333	512	256
008870.png	keep	1.8950	4.6667	512	256
008871.png	keep	3.9963	9.6667	512	256
008872.png	keep	1.3345	3.0000	512	256
008873.png	keep	3.2818	6.3333	512	256
008879.png	keep	3.8839	9.6667	512	256
008880.png	keep	3.7858	9.3333	512	256
008882.png	reject	10.5902	22.0000	512	256
008883.png	keep	7.4647	11.6667	512	256
008884.png	keep	3.1553	8.3333	512	256
008885.png	keep	6.7973	10.3333	512	256
008886.png	keep	2.5919	7.0000	512	256
008887.png	keep	7.6865	14.0000	512	256
008888.png	keep	1.7861	3.6667	512	256
008889.png	keep	3.1865	8.0000	512	256
008895.png	keep	4.2335	8.6667	512	256
008896.png	keep	3.0068	7.6667	512	256
008898.png	reject	21.7713	63.0000	512	256
008899.png	keep	3.6743	8.3333	512	256
008900.png	keep	4.6204	10.3333	512	256
008901.png	keep	2.3164	6.3333	512	256
008902.png	keep	2.0905	4.3333	512	256
008903.png	keep	2.5976	5.3333	512	256
008904.png	keep	1.6111	3.0000	512	256
008905.png	keep	3.2217	6.0000	512	256
008911.png	keep	2.1594	5.3333	512	256
008912.png	keep	5.6350	11.0000	512	256
008914.png	reject	6.5086	24.3333	512	256
008915.png	keep	6.0555	15.6667	512	256
008916.png	keep	4.4607	11.6667	512	256
008917.png	keep	2.2121	5.0000	512	256
008918.png	keep	2.3968	6.0000	512	256
008919.png	reject	15.8157	50.6667	512	256
008920.png	keep	2.5312	5.3333	512	256
008921.png	keep	1.3561	3.0000	512	256
008927.png	keep	2.6474	7.0000	512	256
008928.png	keep	3.9339	7.6667	512	256
008930.png	reject	5.9956	25.6667	512	256
008931.png	keep	1.9694	5.0000	512	256
008932.png	keep	6.9247	16.0000	512	256
008933.png	keep	2.4442	6.0000	512	256
008934.png	keep	3.9414	9.6667	512	256
008935.png	reject	14.8367	41.3333	512	256
008936.png	keep	3.1415	6.6667	512	256
008937.png	keep	1.9801	5.0000	512	256
008943.png	keep	5.4284	11.6667	512	256
008944.png	keep	1.8772	4.3333	512	256
008946.png	keep	4.9925	10.0000	512	256
008947.png	keep	2.4153	6.0000	512	256
008948.png	keep	2.7467	6.0000	512	256
008949.png	keep	2.5979	6.3333	512	256
008950.png	keep	2.9455	7.0000	512	256
008951.png	keep	3.1457	6.6667	512	256
008952.png	keep	2.5648	6.0000	512	256
008953.png	keep	2.4815	6.3333	512	256
008959.png	keep	2.6825	8.3333	512	256
008960.png	keep	2.8538	7.0000	512	256
008962.png	reject	8.9467	29.6667	512	256
008963.png	reject	8.1182	24.3333	512	256
008964.png	keep	4.2337	8.3333	512	256
008965.png	keep	2.3475	5.6667	512	256
008966.png	keep	3.0627	8.0000	512	256
008967.png	reject	19.8553	55.3333	512	256
008968.png	keep	5.8746	9.0000	512	256
008969.png	keep	3.6879	8.6667	512	256
008975.png	keep	4.3777	7.3333	512	256
008976.png	keep	1.9137	3.6667	512	256
008978.png	keep	2.0606	4.3333	512	256
008979.png	keep	2.5642	6.0000	512	256
008980.png	keep	4.4162	10.3333	512	256
008981.png	keep	4.7776	9.6667	512	256
008982.png	keep	2.3326	5.3333	512	256
008983.png	keep	5.2210	9.6667	512	256
008984.png	keep	4.8202	9.3333	512	256
008985.png	keep	4.6032	7.6667	512	256
008991.png	keep	3.5034	8.6667	512	256
008992.png	keep	2.0918	5.0000	512	256
008994.png	keep	5.4825	15.6667	512	256
008995.png	reject	23.6516	33.3333	512	256
008996.png	keep	7.6489	14.0000	512	256
008997.png	keep	2.4711	6.3333	512	256
008998.png	keep	7.1087	17.3333	512	256
008999.png	keep	1.8082	4.0000	512	256
009000.png	keep	2.3768	4.0000	512	256
009001.png	keep	4.5624	7.6667	512	256
009007.png	keep	3.0152	8.0000	512	256
009008.png	keep	1.5598	3.0000	512	256
009010.png	keep	7.0931	16.6667	512	256
009011.png	keep	4.8141	10.6667	512	256
009012.png	keep	4.7591	10.3333	512	256
009013.png	keep	3.7987	10.0000	512	256
009014.png	keep	3.0956	8.6667	512	256
009015.png	reject	12.4480	65.6667	512	256
009016.png	keep	1.6737	3.3333	512	256
009017.png	keep	2.0059	3.3333	512	256
009023.png	reject	23.6000	38.3333	512	256
009024.png	keep	2.2736	4.3333	512	256
009026.png	reject	13.7254	24.0000	512	256
009027.png	keep	4.1650	9.6667	512	256
009028.png	keep	1.6693	3.6667	512	256
009029.png	keep	2.2836	5.6667	512	256
009030.png	keep	2.8367	8.0000	512	256
009031.png	keep	2.4754	6.6667	512	256
009032.png	keep	1.1799	2.6667	512	256
009033.png	keep	2.5866	6.6667	512	256
009039.png	keep	2.6144	5.3333	512	256
009040.png	keep	3.7900	8.0000	512	256
009042.png	keep	7.9410	17.6667	512	256
009043.png	keep	8.7654	15.3333	512	256
009044.png	keep	3.6575	9.3333	512	256
009045.png	keep	1.4161	3.3333	512	256
009046.png	keep	2.0171	4.0000	512	256
009047.png	reject	19.1520	43.3333	512	256
009048.png	keep	5.3500	8.0000	512	256
009049.png	keep	2.8301	7.0000	512	256
009055.png	keep	2.4443	5.0000	512	256
009056.png	keep	3.7809	7.0000	512	256
009058.png	keep	4.4023	20.3333	512	256
009059.png	reject	7.1289	25.6667	512	256
009060.png	keep	5.8598	11.3333	512	256
009061.png	keep	2.0457	4.6667	512	256
009062.png	keep	3.4497	8.6667	512	256
009063.png	keep	1.6940	4.6667	512	256
009064.png	keep	2.0492	4.6667	512	256
009065.png	keep	3.0033	7.0000	512	256
009071.png	keep	1.5684	3.3333	512	256
009072.png	keep	2.2429	4.0000	512	256
009074.png	keep	5.6148	10.0000	512	256
009075.png	reject	27.4717	40.0000	512	256
009076.png	keep	2.8228	7.3333	512	256
009077.png	keep	2.1711	4.6667	512	256
009078.png	keep	2.7501	6.6667	512	256
009079.png	keep	5.7701	12.3333	512	256
009080.png	keep	7.6081	13.6667	512	256
009081.png	keep	2.4118	7.0000	512	256
009087.png	keep	3.4175	11.3333	512	256
009088.png	keep	1.7485	3.3333	512	256
009090.png	reject	9.2076	29.0000	512	256
009091.png	reject	20.7428	38.0000	512	256
009092.png	keep	9.6800	17.6667	512	256
009093.png	keep	1.1289	2.3333	512	256
009094.png	keep	2.2295	5.3333	512	256
009095.png	keep	5.4484	11.6667	512	256
009096.png	keep	5.7576	12.3333	512	256
009097.png	keep	4.5415	9.0000	512	256
009103.png	keep	1.7561	4.3333	512	256
009104.png	keep	1.6224	3.6667	512	256
009106.png	keep	3.6410	8.6667	512	256
009107.png	keep	4.1937	15.6667	512	256
009108.png	keep	2.9141	6.3333	512	256
009109.png	keep	3.9501	7.3333	512	256
009110.png	keep	2.9500	7.6667	512	256
009111.png	keep	2.0436	4.6667	512	256
009112.png	keep	4.5970	12.3333	512	256
009113.png	keep	3.6237	9.3333	512	256
009119.png	keep	2.9775	6.6667	512	256
009120.png	keep	1.7988	4.0000	512	256
009122.png	keep	3.1749	6.3333	512	256
009123.png	keep	3.7478	8.6667	512	256
009124.png	keep	3.1026	11.3333	512	256
009125.png	keep	5.3083	10.6667	512	256
009126.png	keep	2.6995	5.3333	512	256
009127.png	keep	3.8064	9.6667	512	256
009128.png	keep	1.7598	5.6667	512	256
009129.png	keep	3.4259	10.0000	512	256
009135.png	reject	10.3279	32.0000	512	256
009136.png	keep	3.0088	6.6667	512	256
009138.png	keep	3.6658	11.0000	512	256
009139.png	keep	1.4806	3.3333	512	256
009140.png	keep	3.6455	7.0000	512	256
009141.png	keep	2.0389	4.6667	512	256
009142.png	keep	2.4942	9.6667	512	256
009143.png	keep	7.2753	14.0000	512	256
009144.png	keep	2.3917	6.3333	512	256
009145.png	keep	4.2790	10.6667	512	256
009151.png	reject	11.0793	58.6667	512	256
009152.png	keep	3.5431	7.0000	512	256
009154.png	keep	8.6146	15.6667	512	256
009155.png	keep	2.6037	6.6667	512	256
009156.png	keep	3.9307	7.0000	512	256
009157.png	keep	4.3365	9.3333	512	256
009158.png	keep	4.8405	10.0000	512	256
009159.png	keep	3.6114	8.0000	512	256
009160.png	keep	2.6297	6.6667	512	256
009161.png	keep	2.5925	5.6667	512	256
009167.png	keep	2.7763	7.3333	512	256
009168.png	keep	5.3328	10.0000	512	256
009170.png	keep	6.9593	12.3333	512	256
009171.png	keep	4.5457	13.0000	512	256
009172.png	keep	2.0126	4.0000	512	256
009173.png	keep	2.4098	5.6667	512	256
009174.png	keep	3.4574	8.3333	512	256
009175.png	keep	2.5220	5.0000	512	256
009176.png	keep	3.4529	6.6667	512	256
009177.png	keep	4.0574	10.6667	512	256
009183.png	keep	6.0908	15.0000	512	256
009184.png	keep	3.8551	10.3333	512	256
009186.png	keep	7.9675	14.0000	512	256
009187.png	keep	1.3915	3.6667	512	256
009188.png	keep	2.7598	6.3333	512	256
009189.png	keep	2.0096	4.0000	512	256
009190.png	keep	3.3455	7.6667	512	256
009191.png	keep	1.8700	3.6667	512	256
009192.png	keep	9.0812	20.0000	512	256
009193.png	keep	5.0517	18.6667	512	256
009199.png	reject	10.9305	20.3333	512	256
009200.png	keep	3.5777	7.0000	512	256
009202.png	keep	4.5641	10.3333	512	256
009203.png	reject	9.1714	26.6667	512	256
009204.png	keep	2.8118	7.3333	512	256
009205.png	keep	2.4738	7.0000	512	256
009206.png	keep	2.8103	5.6667	512	256
009207.png	keep	5.4817	15.3333	512	256
009208.png	keep	4.0084	9.0000	512	256
009209.png	keep	2.3598	5.6667	512	256
009215.png	reject	9.0340	26.6667	512	256
009216.png	keep	3.1129	8.0000	512	256
009218.png	reject	7.3756	22.6667	512	256
009219.png	keep	2.4055	6.6667	512	256
009220.png	keep	1.8586	4.3333	512	256
009221.png	keep	2.1068	5.0000	512	256
009222.png	keep	2.4960	5.3333	512	256
009223.png	keep	3.9845	8.0000	512	256
009224.png	keep	4.0140	9.6667	512	256
009225.png	keep	3.0584	7.0000	512	256
009231.png	keep	4.2000	8.0000	512	256
009232.png	keep	6.2423	17.0000	512	256
009234.png	keep	3.7768	8.3333	512	256
009235.png	keep	3.4959	9.3333	512	256
009236.png	keep	4.3080	8.3333	512	256
009237.png	keep	1.7069	4.0000	512	256
009238.png	keep	3.3414	7.0000	512	256
009239.png	keep	4.0938	10.3333	512	256
009240.png	keep	3.1273	8.0000	512	256
009241.png	keep	2.3486	5.3333	512	256
009247.png	keep	2.3560	5.3333	512	256
009248.png	keep	4.2366	8.0000	512	256
009250.png	keep	2.6751	5.6667	512	256
009251.png	keep	3.7839	7.6667	512	256
009252.png	keep	5.7241	9.0000	512	256
009253.png	keep	1.3832	3.6667	512	256
009254.png	keep	3.3791	9.0000	512	256
009255.png	keep	6.3001	11.0000	512	256
009256.png	keep	2.1706	6.0000	512	256
009257.png	keep	4.3775	11.3333	512	256
009263.png	keep	5.4146	9.6667	512	256
009264.png	keep	9.5393	21.0000	512	256
009266.png	keep	5.6358	9.0000	512	256
009267.png	keep	3.3821	6.3333	512	256
009268.png	keep	2.5350	6.0000	512	256
009269.png	keep	1.2583	2.6667	512	256
009270.png	keep	3.0145	7.3333	512	256
009271.png	reject	14.5193	33.6667	512	256
009272.png	reject	16.5680	36.0000	512	256
009273.png	keep	3.8290	11.0000	512	256
009279.png	keep	4.8309	12.0000	512	256
009280.png	reject	9.6180	29.6667	512	256
009282.png	keep	2.5721	7.6667	512	256
009283.png	keep	1.9254	4.3333	512	256
009284.png	keep	1.9058	4.0000	512	256
009285.png	keep	1.3030	2.6667	512	256
009286.png	keep	2.8837	8.0000	512	256
009287.png	keep	1.8994	4.0000	512	256
009288.png	keep	3.4669	10.3333	512	256
009289.png	keep	2.0168	6.0000	512	256
009295.png	keep	3.1301	5.6667	512	256
009296.png	reject	16.7499	45.3333	512	256
009298.png	keep	4.0473	8.3333	512	256
009299.png	keep	3.6013	9.3333	512	256
009300.png	keep	2.8226	6.0000	512	256
009301.png	keep	1.9177	7.0000	512	256
009302.png	keep	3.0717	7.0000	512	256
009303.png	keep	7.0526	16.3333	512	256
009304.png	keep	6.8875	15.0000	512	256
009305.png	keep	2.9221	6.6667	512	256
009311.png	reject	11.9546	27.3333	512	256
009312.png	keep	3.2498	7.3333	512	256
009314.png	keep	2.1325	5.6667	512	256
009315.png	keep	2.8291	6.6667	512	256
009316.png	keep	2.4597	5.3333	512	256
009317.png	keep	1.7906	4.3333	512	256
009318.png	keep	2.6108	6.0000	512	256
009319.png	keep	2.9503	7.3333	512	256
009320.png	keep	5.0909	10.6667	512	256
009321.png	keep	1.9531	4.0000	512	256
009327.png	keep	7.9568	15.3333	512	256
009328.png	keep	5.8987	13.6667	512	256
009330.png	keep	1.7532	5.3333	512	256
009331.png	keep	3.5011	7.3333	512	256
009332.png	keep	3.4214	6.0000	512	256
009333.png	keep	3.8817	8.6667	512	256
009334.png	keep	3.7974	18.3333	512	256
009335.png	keep	2.2215	6.0000	512	256
009336.png	keep	1.3309	3.0000	512	256
009337.png	keep	2.1921	5.3333	512	256
009343.png	reject	16.1556	30.6667	512	256
009344.png	keep	3.6457	11.0000	512	256
009346.png	keep	1.8353	4.0000	512	256
009347.png	keep	1.8397	4.0000	512	256
009348.png	keep	2.8133	6.3333	512	256
009349.png	keep	1.6538	3.6667	512	256
009350.png	keep	2.2730	6.0000	512	256
009351.png	keep	2.3929	5.6667	512	256
009352.png	keep	1.7560	4.3333	512	256
009353.png	keep	2.4252	7.6667	512	256
009359.png	keep	2.4367	5.0000	512	256
009360.png	keep	2.9423	6.6667	512	256
009362.png	keep	2.6763	6.0000	512	256
009363.png	keep	3.5707	8.0000	512	256
009364.png	keep	2.1022	5.0000	512	256
009365.png	keep	2.3692	4.3333	512	256
009366.png	keep	2.0816	5.0000	512	256
009367.png	reject	17.2483	49.3333	512	256
009368.png	keep	2.9546	7.0000	512	256
009369.png	keep	3.4298	8.3333	512	256
009375.png	keep	2.0019	5.0000	512	256
009376.png	keep	3.0806	5.0000	512	256
009378.png	keep	3.0591	7.3333	512	256
009379.png	keep	2.9085	7.3333	512	256
009380.png	keep	3.2399	8.0000	512	256
009381.png	keep	2.4410	6.0000	512	256
009382.png	keep	6.0158	13.6667	512	256
009383.png	reject	11.0317	30.3333	512	256
009384.png	keep	3.6319	7.3333	512	256
009385.png	keep	3.0333	7.0000	512	256
009391.png	keep	3.7061	8.3333	512	256
009392.png	keep	3.3405	8.3333	512	256
009394.png	keep	3.9575	16.6667	512	256
009395.png	keep	3.1529	6.6667	512	256
009396.png	keep	2.6538	6.3333	512	256
009397.png	reject	12.3792	72.0000	512	256
009398.png	keep	5.6095	11.0000	512	256
009399.png	reject	8.9870	23.3333	512	256
009400.png	keep	1.7838	4.3333	512	256
009401.png	keep	3.2282	11.6667	512	256
009407.png	keep	4.4849	8.3333	512	256
009408.png	keep	4.1532	10.3333	512	256
009410.png	keep	4.4786	10.3333	512	256
009411.png	keep	4.7071	10.3333	512	256
009412.png	keep	2.9679	6.3333	512	256
009413.png	keep	3.2984	5.6667	512	256
009414.png	keep	5.2160	10.6667	512	256
009415.png	keep	3.7188	8.6667	512	256
009416.png	keep	1.4504	3.3333	512	256
009417.png	keep	2.6725	7.6667	512	256
009423.png	keep	3.2588	6.3333	512	256
009424.png	keep	2.8926	7.0833	512	256
009426.png	keep	3.0729	7.6667	512	256
009427.png	keep	3.9529	8.0000	512	256
009428.png	keep	2.2743	4.0000	512	256
009429.png	keep	1.9093	3.6667	512	256
009430.png	keep	2.6562	5.6667	512	256
009431.png	keep	4.0805	11.3333	512	256
009432.png	keep	2.8271	7.0000	512	256
009439.png	reject	20.4843	35.0000	512	256
009440.png	keep	4.5958	11.6667	512	256
009442.png	keep	3.6737	9.0000	512	256
009443.png	keep	9.7160	19.6667	512	256
009444.png	keep	2.5502	4.6667	512	256
009445.png	keep	2.6044	5.6667	512	256
009446.png	keep	1.9088	4.3333	512	256
009447.png	keep	4.0721	10.0000	512	256
009448.png	keep	2.6788	6.0000	512	256
009455.png	keep	2.1765	5.0000	512	256
009456.png	keep	2.9589	5.6667	512	256
009458.png	keep	2.7191	7.3333	512	256
009459.png	keep	3.2002	8.3333	512	256
009460.png	keep	1.9729	5.0000	512	256
009461.png	keep	2.1292	4.0000	512	256
009462.png	keep	2.1862	5.3333	512	256
009463.png	keep	2.2673	6.0000	512	256
009464.png	keep	4.6279	8.3333	512	256
009471.png	keep	1.7959	4.3333	512	256
009472.png	keep	2.9284	6.3333	512	256
009474.png	keep	3.1833	8.3333	512	256
009475.png	reject	17.4902	32.0000	512	256
009476.png	keep	3.8186	8.0000	512	256
009477.png	keep	2.0149	4.0000	512	256
009478.png	keep	1.6853	4.6667	512	256
009479.png	keep	2.9834	6.0000	512	256
009480.png	keep	2.5674	6.0000	512	256
009487.png	keep	1.8044	4.0000	512	256
009488.png	keep	3.2259	8.0000	512	256
009490.png	keep	3.1388	9.3333	512	256
009491.png	keep	2.8317	6.6667	512	256
009492.png	keep	1.9434	5.3333	512	256
009493.png	keep	2.9116	6.0000	512	256
009494.png	keep	3.0985	7.3333	512	256
009495.png	keep	3.4601	6.3333	512	256
009496.png	keep	2.8432	6.3333	512	256
009503.png	keep	5.2072	13.6667	512	256
009504.png	keep	1.9737	4.6667	512	256
009506.png	keep	3.5425	8.3333	512	256
009507.png	keep	7.0111	13.3333	512	256
009508.png	keep	1.9079	4.0000	512	256
009509.png	keep	3.0758	6.0000	512	256
009510.png	keep	3.2161	7.3333	512	256
009511.png	keep	1.9041	4.3333	512	256
009512.png	keep	5.0299	13.6667	512	256
009519.png	keep	7.2271	16.3333	512	256
009520.png	keep	2.3913	6.3333	512	256
009522.png	keep	2.5157	5.0000	512	256
009523.png	keep	2.4171	8.6667	512	256
009524.png	keep	9.2589	21.0000	512	256
009525.png	keep	4.4015	9.3333	512	256
009526.png	keep	2.0971	6.3333	512	256
009527.png	keep	9.9063	15.6667	512	256
009528.png	keep	1.6070	3.3333	512	256
009535.png	reject	17.5280	24.6667	512	256
009536.png	keep	2.6434	7.0000	512	256
009538.png	keep	5.4556	11.0000	512	256
009539.png	keep	7.4009	16.3333	512	256
009540.png	keep	1.4581	3.3333	512	256
009541.png	keep	3.7533	10.3333	512	256
009542.png	keep	3.1487	6.6667	512	256
009543.png	keep	4.8316	9.6667	512	256
009544.png	keep	4.1086	8.0000	512	256
009551.png	reject	14.9328	33.6667	512	256
009552.png	keep	1.6300	3.3333	512	256
009554.png	keep	2.9239	6.3333	512	256
009555.png	keep	2.6551	6.3333	512	256
009556.png	reject	22.9587	32.6667	512	256
009557.png	keep	5.2629	15.3333	512	256
009558.png	keep	3.7089	9.0000	512	256
009559.png	keep	3.1079	7.3333	512	256
009560.png	keep	2.5644	6.6667	512	256
009567.png	keep	4.0553	10.6667	512	256
009568.png	keep	4.1755	8.0000	512	256
009570.png	reject	17.7654	45.0000	512	256
009571.png	keep	2.7824	8.0000	512	256
009572.png	keep	2.8755	5.6667	512	256
009573.png	keep	2.8743	5.3333	512	256
009574.png	keep	5.8186	14.6667	512	256
009575.png	reject	18.2087	77.6667	512	256
009576.png	keep	2.1903	4.0000	512	256
009583.png	reject	13.6518	34.3333	512	256
009584.png	keep	2.1181	5.0000	512	256
009586.png	keep	1.7924	4.0000	512	256
009587.png	keep	3.3409	10.0000	512	256
009588.png	keep	4.1277	11.0000	512	256
009589.png	keep	3.0683	8.3333	512	256
009590.png	keep	3.0973	8.6667	512	256
009591.png	keep	4.5182	10.6667	512	256
009592.png	keep	1.8780	3.3333	512	256
009599.png	reject	10.3166	30.6667	512	256
009600.png	keep	4.0430	9.6667	512	256
009602.png	reject	10.7197	23.3333	512	256
009603.png	keep	5.4675	8.3333	512	256
009604.png	keep	2.2247	4.6667	512	256
009605.png	keep	3.0651	5.6667	512	256
009606.png	keep	3.8927	11.0000	512	256
009607.png	keep	1.9798	4.3333	512	256
009608.png	keep	3.9812	10.3333	512	256
009615.png	keep	3.4486	7.0000	512	256
009616.png	keep	2.9997	6.3333	512	256
009618.png	keep	6.9166	16.3333	512	256
009619.png	keep	3.1107	8.3333	512	256
009620.png	keep	3.7383	6.6667	512	256
009621.png	keep	2.8562	8.0000	512	256
009622.png	keep	2.2744	5.6667	512	256
009623.png	keep	1.7389	4.0000	512	256
009624.png	keep	1.4480	3.3333	512	256
009631.png	keep	3.5666	11.0000	512	256
009632.png	keep	3.3237	7.3333	512	256
009634.png	keep	4.2929	10.0000	512	256
009635.png	keep	4.4414	8.0000	512	256
009636.png	keep	2.4434	5.3333	512	256
009637.png	keep	3.3647	7.6667	512	256
009638.png	keep	2.1982	5.3333	512	256
009639.png	keep	2.2102	6.0000	512	256
009640.png	keep	2.7110	5.6667	512	256
009647.png	keep	3.2351	8.0000	512	256
009648.png	keep	5.1605	10.0000	512	256
009650.png	keep	7.2826	14.6667	512	256
009651.png	keep	4.4563	16.0000	512	256
009652.png	keep	3.0769	5.6667	512	256
009653.png	keep	2.5003	8.0000	512	256
009654.png	keep	2.6491	7.0000	512	256
009655.png	keep	3.1395	6.3333	512	256
009656.png	keep	3.3893	7.0000	512	256
009663.png	keep	4.4775	10.6667	512	256
009664.png	keep	2.9528	8.6667	512	256
009666.png	keep	3.9315	10.0000	512	256
009667.png	reject	8.4642	37.0000	512	256
009668.png	keep	3.3119	6.3333	512	256
009669.png	keep	2.7906	6.0000	512	256
009670.png	keep	2.4942	6.0000	512	256
009671.png	keep	3.2218	7.0000	512	256
009672.png	keep	4.6339	7.3333	512	256
009679.png	keep	3.0832	7.0000	512	256
009680.png	keep	2.4515	6.3333	512	256
009682.png	keep	2.4368	6.6667	512	256
009683.png	keep	5.5720	16.3333	512	256
009684.png	keep	9.6113	20.3333	512	256
009685.png	keep	3.6086	7.6667	512	256
009686.png	keep	1.7628	4.3333	512	256
009687.png	keep	1.8730	4.3333	512	256
009688.png	keep	2.5047	5.6667	512	256
009695.png	keep	2.1558	5.0000	512	256
009696.png	keep	1.8604	4.3333	512	256
009698.png	reject	13.6686	40.6667	512	256
009699.png	keep	7.8025	16.0000	512	256
009700.png	reject	18.0684	35.6667	512	256
009701.png	keep	2.1533	5.6667	512	256
009702.png	keep	2.5536	8.3333	512	256
009703.png	keep	3.0352	6.0000	512	256
009704.png	keep	1.5883	3.0000	512	256
009711.png	keep	2.8030	6.6667	512	256
009712.png	keep	2.4311	4.6667	512	256
009714.png	keep	2.9293	7.0000	512	256
009715.png	keep	3.1016	7.3333	512	256
009716.png	keep	9.5060	18.6667	512	256
009717.png	keep	3.0161	6.3333	512	256
009718.png	keep	3.7659	8.0000	512	256
009719.png	keep	9.9282	19.3333	512	256
009720.png	keep	2.2650	4.6667	512	256
009727.png	keep	2.7429	5.3333	512	256
009728.png	keep	6.7209	12.3333	512	256
009730.png	keep	2.8696	8.3333	512	256
009731.png	keep	3.3618	6.3333	512	256
009732.png	keep	4.5379	10.6667	512	256
009733.png	keep	3.8407	8.6667	512	256
009734.png	keep	2.7009	5.6667	512	256
009735.png	keep	1.9558	4.6667	512	256
009736.png	keep	2.1119	4.6667	512	256
009743.png	keep	6.3001	10.3333	512	256
009744.png	keep	5.8586	13.6667	512	256
009746.png	keep	3.1837	6.3333	512	256
009747.png	keep	3.8496	9.3333	512	256
009748.png	keep	3.1555	6.6667	512	256
009749.png	keep	3.2663	7.0000	512	256
009750.png	keep	3.3283	9.6667	512	256
009751.png	keep	2.0392	5.3333	512	256
009752.png	keep	5.6605	16.0000	512	256
009759.png	keep	4.5045	9.0000	512	256
009760.png	keep	2.3602	7.0000	512	256
009762.png	reject	6.5727	22.3333	512	256
009763.png	keep	2.7798	7.6667	512	256
009764.png	reject	12.7886	38.3333	512	256
009765.png	keep	3.4548	8.0000	512	256
009766.png	keep	3.7026	8.0000	512	256
009767.png	keep	3.9202	8.3333	512	256
009768.png	keep	2.6527	5.3333	512	256
009775.png	keep	2.1036	5.0000	512	256
009776.png	keep	2.0624	5.6667	512	256
009778.png	keep	3.6787	10.3333	512	256
009779.png	reject	9.7645	25.3333	512	256
009780.png	keep	6.8640	19.0000	512	256
009781.png	keep	2.9649	7.6667	512	256
009782.png	keep	3.4626	8.6667	512	256
009783.png	keep	2.4832	6.6667	512	256
009784.png	keep	2.1894	6.0000	512	256
009791.png	keep	2.5834	4.3333	512	256
009792.png	keep	1.8088	4.3333	512	256
009794.png	keep	2.6394	6.0000	512	256
009795.png	keep	8.2391	17.0000	512	256
009796.png	reject	13.9291	23.0000	512	256
009797.png	keep	6.7048	11.3333	512	256
009798.png	keep	2.7971	8.3333	512	256
