split	sample_id	status	reason	hr_mean_brightness	hr_bright_ratio	lr_mean_brightness	lr_bright_ratio	hr_path	lr_path
train_64_256	022518	kept	kept	122.114029	0.141357	111.722656	0.121582	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022518.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022518.tif
train_64_256	022519	kept	kept	126.310173	0.000000	44.791748	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022519.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022519.tif
train_64_256	022520	kept	kept	136.589737	0.000000	140.858887	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022520.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022520.tif
train_64_256	022521	kept	kept	182.565262	0.000000	113.714111	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022521.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022521.tif
train_64_256	022523	rejected	planet_mean_brightness	252.491699	0.899689	247.877289	0.781494	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022523.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022523.tif
train_64_256	022525	kept	kept	135.022293	0.008148	118.444092	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022525.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022525.tif
train_64_256	022526	rejected	planet_bright_ratio	196.615265	0.369080	89.651367	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022526.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022526.tif
train_64_256	022527	kept	kept	140.406433	0.000000	129.929596	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022527.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022527.tif
train_64_256	022528	kept	kept	170.418106	0.129837	156.459152	0.141602	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022528.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022528.tif
train_64_256	022530	kept	kept	114.297333	0.000000	122.204674	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022530.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022530.tif
train_64_256	022531	kept	kept	169.990158	0.006180	168.253586	0.079102	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022531.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022531.tif
train_64_256	022532	kept	kept	151.642471	0.000000	130.727295	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022532.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022532.tif
train_64_256	022533	rejected	planet_bright_ratio	228.484528	0.462753	237.585449	0.601807	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022533.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022533.tif
train_64_256	022534	rejected	planet_bright_ratio	226.862473	0.450180	213.260651	0.258301	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022534.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022534.tif
train_64_256	022535	kept	kept	147.613800	0.032974	151.975006	0.018799	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022535.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022535.tif
train_64_256	022536	kept	kept	120.767303	0.000000	119.213463	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022536.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022536.tif
train_64_256	022537	kept	kept	162.542694	0.011414	111.712486	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022537.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022537.tif
train_64_256	022539	rejected	planet_bright_ratio	238.628128	0.587662	226.856857	0.512939	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022539.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022539.tif
train_64_256	022541	kept	kept	114.486694	0.000000	91.832932	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022541.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022541.tif
train_64_256	022542	rejected	planet_bright_ratio	207.357819	0.381577	90.700027	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022542.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022542.tif
train_64_256	022543	kept	kept	141.273636	0.000000	120.166504	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022543.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022543.tif
train_64_256	022544	kept	kept	195.402679	0.205261	195.830078	0.307617	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022544.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022544.tif
train_64_256	022546	kept	kept	198.751266	0.173508	193.669022	0.147705	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022546.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022546.tif
train_64_256	022547	kept	kept	172.832077	0.015793	198.648285	0.456543	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022547.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022547.tif
train_64_256	022548	kept	kept	93.212242	0.000000	122.602051	0.001221	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022548.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022548.tif
train_64_256	022549	kept	kept	185.868362	0.107300	198.142426	0.265381	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022549.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022549.tif
train_64_256	022550	rejected	planet_mean_brightness	247.010361	0.907455	245.151703	0.882568	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022550.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022550.tif
train_64_256	022551	kept	kept	171.280197	0.064606	165.468750	0.035156	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022551.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022551.tif
train_64_256	022552	kept	kept	120.053070	0.000000	119.881516	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022552.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022552.tif
train_64_256	022553	kept	kept	192.591187	0.258499	106.635170	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022553.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022553.tif
train_64_256	022555	rejected	planet_bright_ratio	238.991379	0.387360	217.216949	0.231934	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022555.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022555.tif
train_64_256	022557	kept	kept	63.523991	0.000000	54.628990	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022557.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022557.tif
train_64_256	022558	kept	kept	157.402939	0.001694	74.106522	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022558.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022558.tif
train_64_256	022559	kept	kept	182.788864	0.000000	86.684731	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022559.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022559.tif
train_64_256	022560	kept	kept	128.322479	0.000000	110.199310	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022560.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022560.tif
train_64_256	022562	kept	kept	206.486435	0.194107	197.876709	0.124756	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022562.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022562.tif
train_64_256	022563	kept	kept	162.510452	0.006592	172.962967	0.155762	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022563.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022563.tif
train_64_256	022564	kept	kept	98.575531	0.000000	133.086349	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022564.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022564.tif
train_64_256	022565	kept	kept	195.195923	0.136566	217.533524	0.422607	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022565.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022565.tif
train_64_256	022566	kept	kept	117.590508	0.000000	137.825348	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022566.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022566.tif
train_64_256	022567	rejected	planet_bright_ratio	212.240356	0.380844	160.880371	0.035400	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022567.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022567.tif
train_64_256	022568	kept	kept	90.432983	0.000000	92.284096	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022568.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022568.tif
train_64_256	022569	kept	kept	122.865074	0.000000	112.877441	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022569.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022569.tif
train_64_256	022571	rejected	planet_bright_ratio	217.915192	0.508286	201.667969	0.269775	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022571.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022571.tif
train_64_256	022573	kept	kept	82.839981	0.000000	77.886803	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022573.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022573.tif
train_64_256	022574	kept	kept	222.306747	0.335434	101.476639	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022574.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022574.tif
train_64_256	022575	kept	kept	178.990875	0.000061	81.037430	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022575.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022575.tif
train_64_256	022576	kept	kept	146.883591	0.032471	118.608482	0.032471	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022576.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022576.tif
train_64_256	022578	kept	kept	155.763870	0.001358	141.050446	0.000244	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022578.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022578.tif
train_64_256	022579	kept	kept	146.102570	0.000000	128.043457	0.002930	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022579.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022579.tif
train_64_256	022580	kept	kept	109.625015	0.000000	139.476654	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022580.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022580.tif
train_64_256	022581	rejected	planet_bright_ratio	222.533600	0.547440	224.326004	0.552246	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022581.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022581.tif
train_64_256	022582	kept	kept	90.893936	0.000000	94.225746	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022582.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022582.tif
train_64_256	022583	rejected	planet_bright_ratio	207.695038	0.405075	178.919678	0.001953	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022583.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022583.tif
train_64_256	022584	kept	kept	103.387184	0.000000	104.280190	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022584.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022584.tif
train_64_256	022585	kept	kept	124.721710	0.001022	102.625320	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022585.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022585.tif
train_64_256	022587	kept	kept	202.603745	0.146378	194.450836	0.120850	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022587.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022587.tif
train_64_256	022589	kept	kept	80.864014	0.000000	62.479000	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022589.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022589.tif
train_64_256	022590	kept	kept	219.835495	0.251038	95.120850	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022590.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022590.tif
train_64_256	022591	kept	kept	101.755310	0.200851	122.068359	0.058594	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022591.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022591.tif
train_64_256	022592	kept	kept	150.275009	0.007843	133.535248	0.005371	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022592.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022592.tif
train_64_256	022594	kept	kept	174.159546	0.000000	163.740479	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022594.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022594.tif
train_64_256	022595	kept	kept	142.932983	0.005539	133.576508	0.021973	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022595.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022595.tif
train_64_256	022596	kept	kept	104.493973	0.000000	132.454590	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022596.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022596.tif
train_64_256	022597	rejected	sentinel_bright_ratio	213.725754	0.146912	236.162354	0.642578	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022597.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022597.tif
train_64_256	022598	kept	kept	96.077194	0.000000	90.530434	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022598.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022598.tif
train_64_256	022599	rejected	planet_bright_ratio	214.837662	0.520081	215.106934	0.582520	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022599.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022599.tif
train_64_256	022600	kept	kept	187.272415	0.158936	183.671951	0.132568	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022600.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022600.tif
train_64_256	022601	kept	kept	179.091827	0.010529	115.673996	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022601.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022601.tif
train_64_256	022603	rejected	planet_mean_brightness	249.061661	0.824448	243.446045	0.786621	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022603.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022603.tif
train_64_256	022605	kept	kept	208.192032	0.296448	181.413742	0.154785	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022605.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022605.tif
train_64_256	022606	kept	kept	152.310608	0.000153	69.792725	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022606.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022606.tif
train_64_256	022607	kept	kept	152.906189	0.035477	111.641441	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022607.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022607.tif
train_64_256	022608	kept	kept	165.646255	0.000626	162.394775	0.002930	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022608.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022608.tif
train_64_256	022610	kept	kept	158.806351	0.000351	145.960205	0.000488	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022610.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022610.tif
train_64_256	022611	kept	kept	131.197159	0.000000	117.487221	0.047852	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022611.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022611.tif
train_64_256	022612	kept	kept	92.875572	0.000000	119.520508	0.000244	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022612.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022612.tif
train_64_256	022613	kept	kept	142.724915	0.022858	151.269211	0.111084	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022613.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022613.tif
train_64_256	022614	rejected	planet_bright_ratio	195.130905	0.350128	196.605072	0.344482	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022614.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022614.tif
train_64_256	022615	kept	kept	227.294098	0.343475	232.355377	0.408936	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022615.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022615.tif
train_64_256	022616	kept	kept	193.686737	0.023529	189.875397	0.014648	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022616.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022616.tif
train_64_256	022617	kept	kept	167.447937	0.002502	110.501877	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022617.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022617.tif
train_64_256	022619	rejected	planet_mean_brightness	243.587280	0.709366	231.483734	0.427490	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022619.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022619.tif
train_64_256	022621	kept	kept	197.490204	0.232529	170.879303	0.045898	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022621.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022621.tif
train_64_256	022622	kept	kept	107.432564	0.000000	73.620522	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022622.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022622.tif
train_64_256	022623	kept	kept	171.913910	0.012924	126.725418	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022623.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022623.tif
train_64_256	022624	kept	kept	163.315536	0.000702	159.198166	0.000977	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022624.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022624.tif
train_64_256	022626	kept	kept	196.502716	0.124313	182.014160	0.031738	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022626.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022626.tif
train_64_256	022627	kept	kept	137.014435	0.000000	110.989670	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022627.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022627.tif
train_64_256	022628	kept	kept	93.388893	0.000000	118.924644	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022628.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022628.tif
train_64_256	022629	kept	kept	142.430466	0.014557	126.328690	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022629.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022629.tif
train_64_256	022630	kept	kept	155.094101	0.005875	160.663910	0.008545	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022630.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022630.tif
train_64_256	022631	rejected	planet_bright_ratio	208.873810	0.456833	209.041595	0.424561	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022631.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022631.tif
train_64_256	022632	kept	kept	118.372787	0.000000	115.026772	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022632.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022632.tif
train_64_256	022633	kept	kept	162.924057	0.000000	102.378822	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022633.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022633.tif
train_64_256	022635	kept	kept	215.468582	0.188736	200.336578	0.110840	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022635.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022635.tif
train_64_256	022637	kept	kept	103.220253	0.000000	89.717529	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022637.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022637.tif
train_64_256	022638	kept	kept	93.037544	0.000000	81.941895	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022638.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022638.tif
train_64_256	022639	rejected	planet_mean_brightness	251.871399	0.971664	249.068436	0.835205	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022639.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022639.tif
train_64_256	022640	kept	kept	117.365929	0.000000	94.508377	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022640.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022640.tif
train_64_256	022642	kept	kept	173.578552	0.000687	164.091965	0.000488	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022642.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022642.tif
train_64_256	022643	kept	kept	206.153839	0.332840	199.280518	0.467285	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022643.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022643.tif
train_64_256	022644	kept	kept	97.188309	0.000000	123.261642	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022644.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022644.tif
train_64_256	022645	kept	kept	194.851181	0.300171	172.799561	0.050049	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022645.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022645.tif
train_64_256	022646	kept	kept	163.250549	0.009842	154.017578	0.008789	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022646.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022646.tif
train_64_256	022647	kept	kept	127.922852	0.000290	125.917641	0.000732	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022647.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022647.tif
train_64_256	022648	kept	kept	162.509476	0.100220	167.960358	0.111084	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022648.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022648.tif
train_64_256	022649	kept	kept	165.037415	0.019073	110.129478	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022649.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022649.tif
train_64_256	022651	kept	kept	223.540710	0.340378	206.337723	0.089111	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022651.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022651.tif
train_64_256	022653	kept	kept	141.137924	0.000153	121.236488	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022653.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022653.tif
train_64_256	022654	kept	kept	158.219009	0.203079	87.008713	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022654.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022654.tif
train_64_256	022655	rejected	planet_mean_brightness	255.000000	1.000000	246.270599	0.713135	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022655.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022655.tif
train_64_256	022656	kept	kept	152.756409	0.008850	145.160065	0.006592	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022656.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022656.tif
train_64_256	022658	kept	kept	146.246521	0.006607	134.018387	0.002197	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022658.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022658.tif
train_64_256	022659	kept	kept	172.631531	0.000000	169.237717	0.001709	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022659.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022659.tif
train_64_256	022660	kept	kept	97.515289	0.001190	129.126633	0.057617	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022660.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022660.tif
train_64_256	022661	kept	kept	159.990631	0.001984	137.540375	0.000488	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022661.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022661.tif
train_64_256	022662	kept	kept	114.026520	0.000000	45.761475	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022662.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022662.tif
train_64_256	022663	kept	kept	130.328369	0.000275	127.096924	0.000732	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/022663.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/022663.tif
